aspect,go_id,count
MF,GO:0030527,5
MF,GO:0047617,5
MF,GO:0016208,5
MF,GO:0008253,5
MF,GO:0015662,5
MF,GO:0004713,5
MF,GO:0001072,5
MF,GO:0019104,5
MF,GO:0008177,5
MF,GO:0005385,5
MF,GO:0015386,5
MF,GO:0015616,5
MF,GO:0003681,5
MF,GO:0047429,5
MF,GO:0005267,5
MF,GO:0004030,5
MF,GO:0046873,5
MF,GO:0004300,5
MF,GO:0003988,5
MF,GO:0016830,5
MF,GO:0004674,5
MF,GO:0097351,5
MF,GO:0008776,5
MF,GO:0015147,5
MF,GO:0061733,5
MF,GO:0090585,5
MF,GO:0016877,4
MF,GO:0003995,4
MF,GO:0003985,4
MF,GO:0019213,4
MF,GO:0015192,4
MF,GO:0036094,4
MF,GO:0016668,4
MF,GO:0003994,4
MF,GO:0004322,4
MF,GO:0043856,4
MF,GO:0001530,4
MF,GO:0003989,4
MF,GO:1990002,4
MF,GO:0016892,4
MF,GO:0000014,4
MF,GO:0106435,4
MF,GO:0004459,4
MF,GO:0015220,4
MF,GO:0004775,4
MF,GO:0004776,4
MF,GO:0016706,4
MF,GO:0016855,4
MF,GO:0004731,4
MF,GO:0015453,4
MF,GO:0097718,4
MF,GO:0008559,4
MF,GO:0042931,4
MF,GO:0004622,4
MF,GO:0042907,4
MF,GO:0000400,4
MF,GO:0003796,4
MF,GO:0008897,4
MF,GO:0032843,4
MF,GO:0008379,4
MF,GO:0051920,4
MF,GO:0070733,4
MF,GO:0015556,4
MF,GO:0015426,4
MF,GO:0044729,4
MF,GO:0016868,4
MF,GO:0008556,4
MF,GO:0042937,4
MF,GO:0015333,4
MF,GO:0003906,4
MF,GO:0070404,4
MF,GO:0000104,4
MF,GO:0016679,4
MF,GO:0044877,4
MF,GO:1904047,4
MF,GO:0043139,4
MF,GO:0015276,4
MF,GO:0015565,4
MF,GO:0043365,4
MF,GO:0050380,4
MF,GO:0017116,4
MF,GO:0015499,4
MF,GO:0005216,4
MF,GO:0008990,4
MF,GO:0008901,4
MF,GO:0005048,4
MF,GO:0060698,4
MF,GO:0140297,4
MF,GO:0008276,4
MF,GO:0003725,4
MF,GO:0003857,4
MF,GO:0016655,4
MF,GO:0004777,4
MF,GO:0015173,4
MF,GO:0004844,4
MF,GO:0016896,4
MF,GO:0008310,4
MF,GO:0042279,4
MF,GO:0008775,4
MF,GO:0015184,4
MF,GO:0008706,4
MF,GO:0003941,4
MF,GO:0004722,4
MF,GO:0004556,4
MF,GO:0015212,4
MF,GO:0015213,4
MF,GO:0015099,4
MF,GO:0008422,4
MF,GO:0090582,4
MF,GO:0016774,4
MF,GO:0003918,4
MF,GO:0015169,4
MF,GO:0004368,4
MF,GO:0016891,4
MF,GO:0009007,4
MF,GO:0008965,4
MF,GO:0008695,4
MF,GO:0140664,4
MF,GO:0015194,4
MF,GO:0009037,4
MF,GO:0015093,4
MF,GO:0120014,4
MF,GO:0034062,4
MF,GO:0008743,4
MF,GO:0061693,4
MF,GO:0004072,3
MF,GO:1901612,3
MF,GO:0015081,3
MF,GO:0050263,3
MF,GO:0008477,3
MF,GO:0045437,3
MF,GO:0004088,3
MF,GO:0016878,3
MF,GO:0016405,3
MF,GO:0070402,3
MF,GO:0008803,3
MF,GO:0042277,3
MF,GO:0016817,3
MF,GO:0008742,3
MF,GO:0046912,3
MF,GO:0015648,3
MF,GO:0070678,3
MF,GO:0047693,3
MF,GO:0003730,3
MF,GO:0016722,3
MF,GO:0008143,3
MF,GO:0015108,3
MF,GO:0005247,3
MF,GO:0043906,3
MF,GO:0004416,3
MF,GO:0060241,3
MF,GO:0061677,3
MF,GO:0004585,3
MF,GO:0047770,3
MF,GO:0008774,3
MF,GO:0031418,3
MF,GO:0047975,3
MF,GO:0004529,3
MF,GO:0015450,3
MF,GO:0008962,3
MF,GO:0036524,3
MF,GO:0004129,3
MF,GO:0034040,3
MF,GO:0008374,3
MF,GO:0004325,3
MF,GO:0034338,3
MF,GO:0015080,3
MF,GO:0016813,3
MF,GO:0015199,3
MF,GO:0008821,3
MF,GO:0140911,3
MF,GO:0005375,3
MF,GO:0042912,3
MF,GO:0047527,3
MF,GO:0031177,3
MF,GO:0047545,3
MF,GO:0070063,3
MF,GO:0009927,3
MF,GO:0005469,3
MF,GO:0008800,3
MF,GO:0001671,3
MF,GO:0004342,3
MF,GO:0015267,3
MF,GO:0010385,3
MF,GO:0106310,3
MF,GO:0017168,3
MF,GO:0140078,3
MF,GO:0000703,3
MF,GO:0003849,3
MF,GO:0004619,3
MF,GO:0004034,3
MF,GO:0009381,3
MF,GO:0005262,3
MF,GO:0030572,3
MF,GO:0033677,3
MF,GO:0050286,3
MF,GO:0008641,3
MF,GO:0004067,3
MF,GO:0034634,3
MF,GO:0016901,3
MF,GO:0015038,3
MF,GO:0019810,3
MF,GO:0019808,3
MF,GO:0019809,3
MF,GO:0016661,3
MF,GO:0090729,3
MF,GO:0015439,3
MF,GO:0033797,3
MF,GO:0008861,3
MF,GO:0042959,3
MF,GO:0009383,3
MF,GO:0016434,3
MF,GO:0008252,3
MF,GO:0015159,3
MF,GO:0050626,3
MF,GO:0042602,3
MF,GO:0043168,3
MF,GO:0031402,3
MF,GO:0008428,3
MF,GO:0008999,3
MF,GO:0004040,3
MF,GO:0004315,3
MF,GO:0004798,3
MF,GO:0004536,3
MF,GO:0140306,3
MF,GO:0003950,3
MF,GO:0016672,3
MF,GO:0008784,3
MF,GO:0004555,3
MF,GO:0047324,3
MF,GO:0042301,3
MF,GO:0015113,3
MF,GO:0015421,3
MF,GO:0031992,3
MF,GO:0004049,3
MF,GO:0003917,3
MF,GO:0004590,3
MF,GO:0140824,3
MF,GO:0034458,3
MF,GO:0008720,3
MF,GO:0018812,3
MF,GO:0016628,3
MF,GO:0008948,3
MF,GO:0004065,3
MF,GO:0004332,3
MF,GO:0004784,3
MF,GO:0009000,3
MF,GO:0031071,3
MF,GO:0004458,3
MF,GO:0015420,3
MF,GO:0000900,3
MF,GO:0008443,3
MF,GO:0004096,3
MF,GO:0003992,3
MF,GO:0019200,3
MF,GO:0009025,3
MF,GO:0030674,3
MF,GO:0016709,3
MF,GO:0022870,3
MF,GO:0033592,3
MF,GO:0009378,3
MF,GO:0090584,3
MF,GO:0030295,3
MF,GO:0015926,3
MF,GO:0017150,3
MF,GO:0015592,3
MF,GO:0008097,3
MF,GO:0061513,3
MF,GO:0002953,3
MF,GO:0015086,3
MF,GO:0004124,3
MF,GO:0015419,3
MF,GO:0004109,3
MF,GO:0090589,3
MF,GO:0008409,3
MF,GO:0008854,3
MF,GO:0004824,3
MF,GO:0042132,3
MF,GO:0043879,3
MF,GO:0047809,3
MF,GO:0019154,3
MF,GO:0015195,3
MF,GO:0032561,3
MF,GO:0004750,3
MF,GO:0004645,3
MF,GO:0009977,3
MF,GO:0015423,3
MF,GO:0004412,2
MF,GO:0004801,2
MF,GO:0047724,2
MF,GO:0016726,2
MF,GO:0008735,2
MF,GO:0015226,2
MF,GO:0015503,2
MF,GO:0005542,2
MF,GO:0004146,2
MF,GO:0015234,2
MF,GO:0003861,2
MF,GO:0003862,2
MF,GO:0003852,2
MF,GO:1990610,2
MF,GO:0008963,2
MF,GO:0008716,2
MF,GO:0008564,2
MF,GO:0044715,2
MF,GO:0044716,2
MF,GO:0035539,2
MF,GO:0008413,2
MF,GO:0008657,2
MF,GO:0009392,2
MF,GO:0015196,2
MF,GO:0031405,2
MF,GO:0004148,2
MF,GO:0070968,2
MF,GO:0004422,2
MF,GO:0052657,2
MF,GO:0004089,2
MF,GO:0004818,2
MF,GO:0046790,2
MF,GO:0008758,2
MF,GO:0016410,2
MF,GO:0019171,2
MF,GO:0004523,2
MF,GO:0008923,2
MF,GO:0004045,2
MF,GO:0033232,2
MF,GO:0015191,2
MF,GO:0000405,2
MF,GO:0070573,2
MF,GO:0047440,2
MF,GO:0050401,2
MF,GO:0008823,2
MF,GO:0008802,2
MF,GO:0008804,2
MF,GO:0016814,2
MF,GO:0036440,2
MF,GO:0050218,2
MF,GO:0030395,2
MF,GO:0015528,2
MF,GO:0004565,2
MF,GO:0016833,2
MF,GO:0018738,2
MF,GO:0004765,2
MF,GO:0004850,2
MF,GO:0009032,2
MF,GO:0016154,2
MF,GO:0004396,2
MF,GO:0008855,2
MF,GO:0004810,2
MF,GO:0008677,2
MF,GO:0051117,2
MF,GO:0017110,2
MF,GO:0002145,2
MF,GO:0015567,2
MF,GO:0004017,2
MF,GO:0004550,2
MF,GO:0043682,2
MF,GO:0052816,2
MF,GO:0016298,2
MF,GO:0008679,2
MF,GO:0043798,2
MF,GO:0008887,2
MF,GO:0005537,2
MF,GO:0004357,2
MF,GO:0022834,2
MF,GO:0008909,2
MF,GO:0061522,2
MF,GO:0005477,2
MF,GO:0008888,2
MF,GO:0016684,2
MF,GO:0102039,2
MF,GO:0004791,2
MF,GO:0008815,2
MF,GO:0000309,2
MF,GO:0003689,2
MF,GO:0035596,2
MF,GO:0004071,2
MF,GO:0003688,2
MF,GO:0004586,2
MF,GO:0004335,2
MF,GO:0015412,2
MF,GO:0015098,2
MF,GO:0033883,2
MF,GO:0004141,2
MF,GO:0061799,2
MF,GO:0008808,2
MF,GO:0004048,2
MF,GO:0008988,2
MF,GO:0015186,2
MF,GO:0042970,2
MF,GO:0097023,2
MF,GO:0008146,2
MF,GO:0008798,2
MF,GO:0043295,2
MF,GO:0043726,2
MF,GO:0015594,2
MF,GO:0016436,2
MF,GO:0070041,2
MF,GO:0034618,2
MF,GO:0008732,2
MF,GO:0004793,2
MF,GO:0042897,2
MF,GO:0004838,2
MF,GO:0008726,2
MF,GO:0008752,2
MF,GO:0070043,2
MF,GO:0004725,2
MF,GO:0008877,2
MF,GO:0015210,2
MF,GO:0015505,2
MF,GO:0016646,2
MF,GO:0035527,2
MF,GO:0008465,2
MF,GO:0030267,2
MF,GO:0120509,2
MF,GO:0016618,2
MF,GO:0042578,2
MF,GO:0016741,2
MF,GO:0016812,2
MF,GO:1990189,2
MF,GO:0008312,2
MF,GO:0090564,2
MF,GO:0055056,2
MF,GO:0036055,2
MF,GO:0034979,2
MF,GO:0061690,2
MF,GO:0050163,2
MF,GO:0106415,2
MF,GO:0016837,2
MF,GO:0004371,2
MF,GO:0015138,2
MF,GO:0015183,2
MF,GO:0015141,2
MF,GO:0008883,2
MF,GO:0016149,2
MF,GO:0036009,2
MF,GO:0015112,2
MF,GO:0003983,2
MF,GO:0003680,2
MF,GO:0120542,2
MF,GO:1900750,2
MF,GO:0004834,2
MF,GO:0004534,2
MF,GO:0008817,2
MF,GO:0008859,2
MF,GO:0004356,2
MF,GO:0033721,2
MF,GO:0034386,2
MF,GO:0015574,2
MF,GO:0008801,2
MF,GO:0015478,2
MF,GO:0015481,2
MF,GO:0016854,2
MF,GO:0003908,2
MF,GO:0071713,2
MF,GO:0015087,2
MF,GO:0015095,2
MF,GO:0015379,2
MF,GO:0016803,2
MF,GO:0019134,2
MF,GO:0003977,2
MF,GO:0103045,2
MF,GO:0047111,2
MF,GO:0004470,2
MF,GO:0070025,2
MF,GO:0019825,2
MF,GO:0004351,2
MF,GO:0005254,2
MF,GO:0008926,2
MF,GO:0009013,2
MF,GO:0036243,2
MF,GO:0098847,2
MF,GO:0008927,2
MF,GO:0015606,2
MF,GO:0008750,2
MF,GO:0005363,2
MF,GO:0047804,2
MF,GO:0004000,2
MF,GO:0102497,2
MF,GO:0008478,2
MF,GO:0016638,2
MF,GO:0046857,2
MF,GO:0015211,2
MF,GO:0071890,2
MF,GO:0004743,2
MF,GO:0008826,2
MF,GO:0004764,2
MF,GO:0090482,2
MF,GO:0004826,2
MF,GO:0140101,2
MF,GO:0003872,2
MF,GO:0050084,2
MF,GO:0000099,2
MF,GO:0090566,2
MF,GO:0009015,2
MF,GO:0047840,2
MF,GO:0008673,2
MF,GO:0033745,2
MF,GO:0016671,2
MF,GO:0004365,2
MF,GO:0002196,2
MF,GO:0005504,2
MF,GO:0004467,2
MF,GO:0046820,2
MF,GO:0005384,2
MF,GO:0008138,2
MF,GO:0004644,2
MF,GO:0016742,2
MF,GO:0004814,2
MF,GO:0015252,2
MF,GO:0015407,2
MF,GO:0140315,2
MF,GO:0008444,2
MF,GO:0043765,2
MF,GO:0019172,2
MF,GO:0046870,2
MF,GO:0008714,2
MF,GO:0008092,2
MF,GO:0000107,2
MF,GO:0008921,2
MF,GO:0008879,2
MF,GO:0008460,2
MF,GO:0004615,2
MF,GO:0008417,2
MF,GO:0009001,2
MF,GO:0015020,2
MF,GO:0008725,2
MF,GO:0001727,2
MF,GO:0015577,2
MF,GO:0008902,2
MF,GO:0004159,2
MF,GO:0005354,2
MF,GO:0140827,2
MF,GO:0033229,2
MF,GO:0030414,2
MF,GO:0001618,2
MF,GO:0047371,2
MF,GO:0034335,2
MF,GO:0008425,2
MF,GO:0008889,2
MF,GO:0036218,2
MF,GO:0004170,2
MF,GO:1901505,2
MF,GO:0042781,2
MF,GO:0004021,2
MF,GO:0008959,2
MF,GO:0016034,2
MF,GO:0004150,2
MF,GO:0005291,2
MF,GO:0016509,2
MF,GO:0008692,2
MF,GO:0042945,2
MF,GO:0004340,2
MF,GO:0015506,2
MF,GO:0003911,2
MF,GO:0045152,2
MF,GO:1901681,2
MF,GO:0140104,2
MF,GO:0043199,2
MF,GO:0008851,2
MF,GO:0004802,2
MF,GO:0051540,2
MF,GO:0008794,2
MF,GO:0004637,2
MF,GO:0004309,2
MF,GO:0008186,2
MF,GO:0047134,2
MF,GO:0015294,2
MF,GO:0004106,2
MF,GO:0005275,2
MF,GO:0019146,2
MF,GO:0016966,2
MF,GO:1902670,2
MF,GO:0030983,2
MF,GO:0008254,2
MF,GO:0004781,2
MF,GO:0017108,2
MF,GO:0071667,2
MF,GO:0004783,2
MF,GO:0008728,2
MF,GO:0008893,2
MF,GO:0008872,2
MF,GO:0015296,2
MF,GO:0140097,2
MF,GO:0015517,2
MF,GO:0015150,2
MF,GO:0062193,2
MF,GO:0070677,2
MF,GO:0110153,2
MF,GO:0044325,2
MF,GO:0047661,2
MF,GO:0015149,2
MF,GO:0004347,2
MF,GO:0004854,2
MF,GO:0008777,2
MF,GO:0004751,2
MF,GO:0022872,2
MF,GO:0008792,2
MF,GO:0016888,2
MF,GO:0034039,2
MF,GO:0015129,2
MF,GO:0004474,2
MF,GO:0003841,2
MF,GO:0004112,2
MF,GO:0047631,2
MF,GO:0019144,2
MF,GO:0050355,2
MF,GO:0004366,2
MF,GO:0008730,2
MF,GO:0036221,2
MF,GO:0004794,2
MF,GO:0004185,2
MF,GO:0017089,2
MF,GO:0004355,2
MF,GO:0015136,2
MF,GO:0106316,2
MF,GO:0098809,2
MF,GO:0004360,2
MF,GO:0008973,2
MF,GO:0008967,2
MF,GO:0008184,2
MF,GO:0043169,2
MF,GO:0046316,2
MF,GO:0001406,2
MF,GO:0019829,2
MF,GO:0015413,2
MF,GO:0015654,2
MF,GO:0033744,2
MF,GO:0004820,2
MF,GO:0033982,2
MF,GO:0034015,2
MF,GO:0008713,2
MF,GO:0043842,2
MF,GO:0008919,2
MF,GO:0008918,2
MF,GO:0015207,2
MF,GO:0032977,2
MF,GO:0015591,2
MF,GO:0052654,2
MF,GO:0008705,2
MF,GO:0001073,2
MF,GO:0036424,2
MF,GO:0015208,2
MF,GO:0015546,2
MF,GO:0140691,2
MF,GO:0015603,2
MF,GO:0032067,2
MF,GO:0004413,1
MF,GO:0004795,1
MF,GO:0000217,1
MF,GO:0005283,1
MF,GO:0016744,1
MF,GO:0061598,1
MF,GO:0015360,1
MF,GO:0008073,1
MF,GO:0008531,1
MF,GO:0003919,1
MF,GO:0004822,1
MF,GO:0051745,1
MF,GO:0047622,1
MF,GO:0008839,1
MF,GO:0004087,1
MF,GO:0120092,1
MF,GO:0008809,1
MF,GO:0051109,1
MF,GO:0051108,1
MF,GO:0016782,1
MF,GO:0052890,1
MF,GO:0044667,1
MF,GO:0051871,1
MF,GO:0051870,1
MF,GO:0008796,1
MF,GO:0000179,1
MF,GO:0016433,1
MF,GO:0052908,1
MF,GO:0050570,1
MF,GO:0160151,1
MF,GO:0160142,1
MF,GO:0140750,1
MF,GO:0003682,1
MF,GO:0008733,1
MF,GO:0019150,1
MF,GO:0008741,1
MF,GO:0048502,1
MF,GO:0030975,1
MF,GO:0071424,1
MF,GO:0008765,1
MF,GO:0047480,1
MF,GO:0008766,1
MF,GO:0051992,1
MF,GO:0008764,1
MF,GO:0051991,1
MF,GO:0050511,1
MF,GO:0008763,1
MF,GO:0103117,1
MF,GO:0045182,1
MF,GO:0043021,1
MF,GO:0004140,1
MF,GO:0003920,1
MF,GO:0004514,1
MF,GO:0005302,1
MF,GO:0004739,1
MF,GO:0004742,1
MF,GO:0047456,1
MF,GO:0004014,1
MF,GO:0016768,1
MF,GO:0004766,1
MF,GO:0043918,1
MF,GO:0010487,1
MF,GO:0016724,1
MF,GO:0008876,1
MF,GO:0004068,1
MF,GO:0004592,1
MF,GO:0003864,1
MF,GO:0003848,1
MF,GO:1990817,1
MF,GO:0097748,1
MF,GO:0008664,1
MF,GO:0004113,1
MF,GO:0015625,1
MF,GO:0015091,1
MF,GO:0042286,1
MF,GO:0062158,1
MF,GO:0008930,1
MF,GO:0008782,1
MF,GO:0016793,1
MF,GO:0008832,1
MF,GO:0008666,1
MF,GO:0008773,1
MF,GO:0004239,1
MF,GO:0005085,1
MF,GO:0033862,1
MF,GO:0030604,1
MF,GO:0008834,1
MF,GO:0045547,1
MF,GO:0004605,1
MF,GO:0103118,1
MF,GO:0008780,1
MF,GO:0008915,1
MF,GO:0032267,1
MF,GO:0004827,1
MF,GO:0089715,1
MF,GO:0034200,1
MF,GO:0047681,1
MF,GO:0106008,1
MF,GO:0050152,1
MF,GO:0070991,1
MF,GO:0004466,1
MF,GO:0008968,1
MF,GO:0032448,1
MF,GO:0000310,1
MF,GO:1901973,1
MF,GO:0004349,1
MF,GO:0004350,1
MF,GO:0032135,1
MF,GO:0000100,1
MF,GO:0008898,1
MF,GO:0061627,1
MF,GO:0015408,1
MF,GO:0009044,1
MF,GO:0008812,1
MF,GO:0046421,1
MF,GO:0050440,1
MF,GO:0047547,1
MF,GO:0015209,1
MF,GO:0004131,1
MF,GO:0035888,1
MF,GO:0008824,1
MF,GO:0008870,1
MF,GO:0031420,1
MF,GO:0008688,1
MF,GO:0016702,1
MF,GO:0047070,1
MF,GO:0018771,1
MF,GO:0052823,1
MF,GO:0008684,1
MF,GO:0008701,1
MF,GO:0015540,1
MF,GO:0106322,1
MF,GO:0080007,1
MF,GO:0051903,1
MF,GO:0106321,1
MF,GO:0015411,1
MF,GO:0000908,1
MF,GO:0004655,1
MF,GO:0015638,1
MF,GO:0004035,1
MF,GO:0030613,1
MF,GO:0004735,1
MF,GO:0019158,1
MF,GO:0008865,1
MF,GO:0004558,1
MF,GO:0008770,1
MF,GO:0051075,1
MF,GO:0008479,1
MF,GO:0015471,1
MF,GO:0008835,1
MF,GO:0008703,1
MF,GO:0000906,1
MF,GO:0009030,1
MF,GO:0042577,1
MF,GO:0008661,1
MF,GO:0004337,1
MF,GO:0120531,1
MF,GO:0004161,1
MF,GO:0140741,1
MF,GO:0008495,1
MF,GO:0015647,1
MF,GO:0002020,1
MF,GO:0008519,1
MF,GO:0008925,1
MF,GO:0003999,1
MF,GO:0019205,1
MF,GO:0008126,1
MF,GO:0008906,1
MF,GO:0106366,1
MF,GO:0008768,1
MF,GO:0043907,1
MF,GO:0016297,1
MF,GO:0004064,1
MF,GO:0043828,1
MF,GO:0004848,1
MF,GO:0050385,1
MF,GO:0009028,1
MF,GO:0008903,1
MF,GO:0004038,1
MF,GO:0071522,1
MF,GO:0047652,1
MF,GO:0009040,1
MF,GO:0034028,1
MF,GO:0004638,1
MF,GO:0034023,1
MF,GO:0004817,1
MF,GO:0004488,1
MF,GO:0004477,1
MF,GO:0019992,1
MF,GO:0016531,1
MF,GO:0004155,1
MF,GO:1903981,1
MF,GO:0008849,1
MF,GO:0015624,1
MF,GO:0008668,1
MF,GO:0008908,1
MF,GO:0008667,1
MF,GO:0010326,1
MF,GO:0016212,1
MF,GO:0008785,1
MF,GO:0033897,1
MF,GO:0008847,1
MF,GO:0046917,1
MF,GO:0050519,1
MF,GO:0008814,1
MF,GO:0008816,1
MF,GO:0051192,1
MF,GO:0008771,1
MF,GO:0016416,1
MF,GO:0062054,1
MF,GO:1903425,1
MF,GO:0016992,1
MF,GO:0033819,1
MF,GO:0070038,1
MF,GO:0043755,1
MF,GO:0070566,1
MF,GO:0004515,1
MF,GO:0004823,1
MF,GO:0102013,1
MF,GO:0016595,1
MF,GO:0070335,1
MF,GO:0035597,1
MF,GO:0008682,1
MF,GO:0004066,1
MF,GO:0008448,1
MF,GO:0103111,1
MF,GO:0090586,1
MF,GO:0090587,1
MF,GO:0015572,1
MF,GO:0004819,1
MF,GO:0004614,1
MF,GO:0015496,1
MF,GO:0003904,1
MF,GO:0016624,1
MF,GO:0004591,1
MF,GO:0004149,1
MF,GO:0090581,1
MF,GO:0004559,1
MF,GO:0019534,1
MF,GO:0008987,1
MF,GO:0034257,1
MF,GO:0008108,1
MF,GO:0003978,1
MF,GO:1901359,1
MF,GO:0030973,1
MF,GO:0017057,1
MF,GO:0016863,1
MF,GO:0030599,1
MF,GO:0004015,1
MF,GO:0004076,1
MF,GO:0008710,1
MF,GO:0102130,1
MF,GO:0010340,1
MF,GO:0043743,1
MF,GO:0061798,1
MF,GO:0030366,1
MF,GO:0004630,1
MF,GO:0047995,1
MF,GO:0047029,1
MF,GO:0052907,1
MF,GO:0070406,1
MF,GO:0103026,1
MF,GO:0061605,1
MF,GO:0061599,1
MF,GO:0103039,1
MF,GO:0035599,1
MF,GO:0030611,1
MF,GO:0019153,1
MF,GO:0018169,1
MF,GO:0050179,1
MF,GO:0052737,1
MF,GO:0050418,1
MF,GO:0015661,1
MF,GO:0015250,1
MF,GO:0140678,1
MF,GO:0008914,1
MF,GO:0016755,1
MF,GO:0036121,1
MF,GO:0004828,1
MF,GO:0004648,1
MF,GO:0003866,1
MF,GO:0036430,1
MF,GO:0036431,1
MF,GO:0015437,1
MF,GO:0009029,1
MF,GO:0008690,1
MF,GO:0097697,1
MF,GO:0016807,1
MF,GO:0004069,1
MF,GO:0004816,1
MF,GO:0004516,1
MF,GO:0016285,1
MF,GO:0052873,1
MF,GO:0008201,1
MF,GO:0106430,1
MF,GO:0004152,1
MF,GO:0052915,1
MF,GO:0034017,1
MF,GO:0015075,1
MF,GO:0008929,1
MF,GO:0003998,1
MF,GO:0052745,1
MF,GO:0016158,1
MF,GO:0015218,1
MF,GO:0005350,1
MF,GO:0052874,1
MF,GO:0052614,1
MF,GO:0003842,1
MF,GO:0004657,1
MF,GO:1901363,1
MF,GO:0015193,1
MF,GO:0005298,1
MF,GO:0008375,1
MF,GO:1901515,1
MF,GO:0061463,1
MF,GO:0001883,1
MF,GO:0090483,1
MF,GO:0016748,1
MF,GO:0008913,1
MF,GO:0016647,1
MF,GO:0050131,1
MF,GO:0008115,1
MF,GO:0004151,1
MF,GO:0008995,1
MF,GO:0017151,1
MF,GO:0160141,1
MF,GO:0043811,1
MF,GO:0033818,1
MF,GO:0004314,1
MF,GO:0004316,1
MF,GO:0000035,1
MF,GO:0000036,1
MF,GO:0008696,1
MF,GO:0015092,1
MF,GO:0043530,1
MF,GO:0019165,1
MF,GO:0016231,1
MF,GO:0004563,1
MF,GO:0120555,1
MF,GO:0043175,1
MF,GO:0045127,1
MF,GO:0045148,1
MF,GO:0004018,1
MF,GO:0070626,1
MF,GO:0103016,1
MF,GO:0004787,1
MF,GO:0160137,1
MF,GO:0004450,1
MF,GO:0008907,1
MF,GO:0008327,1
MF,GO:0009882,1
MF,GO:0009881,1
MF,GO:0060590,1
MF,GO:0018773,1
MF,GO:0000062,1
MF,GO:0008718,1
MF,GO:0061787,1
MF,GO:0008271,1
MF,GO:0004749,1
MF,GO:0050515,1
MF,GO:0102559,1
MF,GO:0008676,1
MF,GO:0061928,1
MF,GO:0003839,1
MF,GO:0005452,1
MF,GO:0008864,1
MF,GO:0004797,1
MF,GO:0004640,1
MF,GO:0004425,1
MF,GO:0097657,1
MF,GO:0035312,1
MF,GO:0160139,1
MF,GO:0140226,1
MF,GO:0030350,1
MF,GO:0003935,1
MF,GO:0008195,1
MF,GO:0000810,1
MF,GO:0004318,1
MF,GO:0034024,1
MF,GO:0033969,1
MF,GO:0110068,1
MF,GO:0033831,1
MF,GO:0003925,1
MF,GO:0103031,1
MF,GO:0061473,1
MF,GO:0004181,1
MF,GO:0015558,1
MF,GO:0022883,1
MF,GO:1990837,1
MF,GO:0051908,1
MF,GO:0043873,1
MF,GO:0008957,1
MF,GO:0047106,1
MF,GO:0008131,1
MF,GO:0016641,1
MF,GO:0016823,1
MF,GO:0097266,1
MF,GO:0008691,1
MF,GO:0033812,1
MF,GO:0047475,1
MF,GO:0050236,1
