aspect,go_id,count
MF,GO:0050446,1
MF,GO:0016652,1
MF,GO:0008911,1
MF,GO:0050569,1
MF,GO:0004596,1
MF,GO:0046583,1
MF,GO:0042925,1
MF,GO:0019145,1
MF,GO:0052849,1
MF,GO:0016862,1
MF,GO:0004060,1
MF,GO:0046990,1
MF,GO:0015514,1
MF,GO:0008430,1
MF,GO:0047639,1
MF,GO:0004471,1
MF,GO:0009046,1
MF,GO:0160237,1
MF,GO:0019826,1
MF,GO:0071518,1
MF,GO:0002952,1
MF,GO:0030798,1
MF,GO:0009026,1
MF,GO:0008241,1
MF,GO:0008442,1
MF,GO:0031132,1
MF,GO:0004145,1
MF,GO:0043858,1
MF,GO:0071172,1
MF,GO:0004476,1
MF,GO:0004566,1
MF,GO:0008709,1
MF,GO:0106281,1
MF,GO:0046936,1
MF,GO:0004831,1
MF,GO:1902444,1
MF,GO:0004733,1
MF,GO:0008748,1
MF,GO:0004462,1
MF,GO:0033679,1
MF,GO:0002057,1
MF,GO:0008825,1
MF,GO:0004746,1
MF,GO:0016625,1
MF,GO:0051990,1
MF,GO:0030266,1
MF,GO:0052734,1
MF,GO:0052733,1
MF,GO:0003855,1
MF,GO:0031956,1
MF,GO:0008986,1
MF,GO:0004602,1
MF,GO:0004829,1
MF,GO:0009024,1
MF,GO:0003850,1
MF,GO:0004346,1
MF,GO:0052773,1
MF,GO:0036311,1
MF,GO:0008795,1
MF,GO:0003952,1
MF,GO:0009017,1
MF,GO:0043824,1
MF,GO:0008791,1
MF,GO:0043825,1
MF,GO:0008311,1
MF,GO:0016639,1
MF,GO:0004354,1
MF,GO:0004353,1
MF,GO:0004756,1
MF,GO:0008936,1
MF,GO:0019170,1
MF,GO:0033743,1
MF,GO:0047938,1
MF,GO:0009027,1
MF,GO:0046553,1
MF,GO:0033890,1
MF,GO:0070538,1
MF,GO:0102391,1
MF,GO:0120284,1
MF,GO:0010945,1
MF,GO:0008989,1
MF,GO:0052911,1
MF,GO:0034057,1
MF,GO:0070012,1
MF,GO:0043815,1
MF,GO:0008675,1
MF,GO:0106009,1
MF,GO:0008700,1
MF,GO:0004456,1
MF,GO:0004345,1
MF,GO:0019107,1
MF,GO:0015633,1
MF,GO:0000006,1
MF,GO:0019177,1
MF,GO:0008828,1
MF,GO:0004815,1
MF,GO:0051219,1
MF,GO:0008984,1
MF,GO:0050568,1
MF,GO:1990827,1
MF,GO:0008983,1
MF,GO:0043424,1
MF,GO:0003825,1
MF,GO:0004805,1
MF,GO:0015612,1
MF,GO:0019148,1
MF,GO:0019149,1
MF,GO:0016846,1
MF,GO:0140431,1
MF,GO:0160129,1
MF,GO:0050531,1
MF,GO:0003886,1
MF,GO:0033971,1
MF,GO:0016675,1
MF,GO:0016667,1
MF,GO:0015530,1
MF,GO:0044610,1
MF,GO:0015230,1
MF,GO:0008939,1
MF,GO:0008818,1
MF,GO:0051073,1
MF,GO:0008820,1
MF,GO:0043752,1
MF,GO:0051575,1
MF,GO:0015117,1
MF,GO:0003879,1
MF,GO:0004399,1
MF,GO:0004400,1
MF,GO:0004401,1
MF,GO:0004424,1
MF,GO:0003949,1
MF,GO:0004635,1
MF,GO:0004636,1
MF,GO:0003979,1
MF,GO:0004616,1
MF,GO:0008194,1
MF,GO:0008767,1
MF,GO:0008830,1
MF,GO:0008831,1
MF,GO:0089702,1
MF,GO:0004475,1
MF,GO:0046920,1
MF,GO:0008727,1
MF,GO:0047917,1
MF,GO:0050577,1
MF,GO:0008446,1
MF,GO:0035250,1
MF,GO:0008829,1
MF,GO:0004849,1
MF,GO:0043771,1
MF,GO:0043916,1
MF,GO:0032131,1
MF,GO:0003905,1
MF,GO:0008868,1
MF,GO:0008972,1
MF,GO:0004417,1
MF,GO:0052673,1
MF,GO:0140663,1
MF,GO:0004825,1
MF,GO:0033293,1
MF,GO:0031459,1
MF,GO:0102029,1
MF,GO:0102262,1
MF,GO:0004126,1
MF,GO:0001884,1
MF,GO:0003934,1
MF,GO:0015189,1
MF,GO:0008833,1
MF,GO:0004730,1
MF,GO:0050225,1
MF,GO:0008662,1
MF,GO:0160136,1
MF,GO:0050140,1
MF,GO:0004867,1
MF,GO:0008924,1
MF,GO:0035516,1
MF,GO:0035515,1
MF,GO:0102208,1
MF,GO:1901611,1
MF,GO:0010420,1
MF,GO:0061542,1
MF,GO:0015315,1
MF,GO:0015527,1
MF,GO:0106099,1
MF,GO:0050032,1
MF,GO:0099620,1
MF,GO:0099621,1
MF,GO:0099619,1
MF,GO:0048040,1
MF,GO:0099618,1
MF,GO:0000030,1
MF,GO:0103015,1
MF,GO:0008756,1
MF,GO:0043748,1
MF,GO:0008935,1
MF,GO:0070205,1
MF,GO:0070204,1
MF,GO:0004532,1
MF,GO:0016929,1
MF,GO:0043136,1
MF,GO:0008719,1
MF,GO:0106141,1
MF,GO:0004044,1
MF,GO:0004326,1
MF,GO:0008841,1
MF,GO:0160147,1
MF,GO:0033711,1
MF,GO:0016645,1
MF,GO:0004808,1
MF,GO:0004107,1
MF,GO:0101006,1
MF,GO:0015483,1
MF,GO:0008721,1
MF,GO:0036412,1
MF,GO:0008949,1
MF,GO:0033608,1
MF,GO:0008951,1
MF,GO:0005536,1
MF,GO:0015553,1
MF,GO:0015116,1
MF,GO:0009675,1
MF,GO:0050272,1
MF,GO:0016775,1
MF,GO:0102025,1
MF,GO:0036173,1
MF,GO:0052588,1
MF,GO:0016835,1
MF,GO:0090588,1
MF,GO:0046906,1
MF,GO:0034228,1
MF,GO:0004473,1
MF,GO:0043883,1
MF,GO:0052751,1
MF,GO:0009014,1
MF,GO:0051392,1
MF,GO:0106226,1
MF,GO:1990883,1
MF,GO:0004639,1
MF,GO:0008840,1
MF,GO:0004845,1
MF,GO:0004641,1
MF,GO:0008976,1
MF,GO:0016778,1
MF,GO:0043751,1
MF,GO:0003921,1
MF,GO:0003922,1
MF,GO:0003938,1
MF,GO:1990829,1
MF,GO:0032794,1
MF,GO:0004821,1
MF,GO:0141197,1
MF,GO:0046429,1
MF,GO:0070040,1
MF,GO:0002935,1
MF,GO:0004866,1
MF,GO:0016784,1
MF,GO:0034986,1
MF,GO:0160206,1
MF,GO:0106339,1
MF,GO:0052832,1
MF,GO:0008934,1
MF,GO:0052834,1
MF,GO:0031403,1
MF,GO:0047954,1
MF,GO:0042134,1
MF,GO:0018498,1
MF,GO:0008860,1
MF,GO:0004372,1
MF,GO:0005344,1
MF,GO:0008941,1
MF,GO:0004642,1
MF,GO:0008251,1
MF,GO:0052717,1
MF,GO:0033856,1
MF,GO:0016769,1
MF,GO:0004525,1
MF,GO:0009003,1
MF,GO:0008734,1
MF,GO:0016430,1
MF,GO:0016432,1
MF,GO:0003882,1
MF,GO:0017061,1
MF,GO:0160140,1
MF,GO:0004664,1
MF,GO:0004665,1
MF,GO:0008977,1
MF,GO:0052906,1
MF,GO:0000774,1
MF,GO:0003951,1
MF,GO:0106343,1
MF,GO:0050498,1
MF,GO:0140696,1
MF,GO:0102810,1
MF,GO:0047589,1
MF,GO:0015185,1
MF,GO:0034639,1
MF,GO:0005034,1
MF,GO:0050997,1
MF,GO:0043768,1
MF,GO:0141207,1
MF,GO:0004813,1
MF,GO:0019159,1
MF,GO:0009010,1
MF,GO:0070026,1
MF,GO:0015044,1
MF,GO:0016731,1
MF,GO:0008301,1
MF,GO:0032136,1
MF,GO:0004719,1
MF,GO:0160150,1
MF,GO:0008685,1
MF,GO:0070567,1
MF,GO:0050518,1
MF,GO:0004020,1
MF,GO:0097098,1
MF,GO:0004604,1
MF,GO:0070497,1
MF,GO:0016840,1
MF,GO:0004634,1
MF,GO:0003883,1
MF,GO:0140677,1
MF,GO:0160149,1
MF,GO:0033739,1
MF,GO:0047405,1
MF,GO:0047723,1
MF,GO:0048256,1
MF,GO:0008912,1
MF,GO:0052661,1
MF,GO:0052660,1
MF,GO:0008738,1
MF,GO:0015535,1
MF,GO:0015518,1
MF,GO:0009679,1
MF,GO:0008736,1
MF,GO:0008790,1
MF,GO:0008737,1
MF,GO:0042806,1
MF,GO:0036373,1
MF,GO:0061503,1
MF,GO:0004358,1
MF,GO:0004042,1
MF,GO:0004799,1
MF,GO:0008961,1
MF,GO:0034353,1
MF,GO:0051978,1
MF,GO:0005319,1
MF,GO:0008922,1
MF,GO:0008779,1
MF,GO:0008836,1
MF,GO:0033764,1
MF,GO:0008678,1
MF,GO:0102635,1
MF,GO:0047001,1
MF,GO:0008697,1
MF,GO:0008838,1
MF,GO:0061602,1
MF,GO:0003674,1
MF,GO:0018756,1
MF,GO:0008892,1
MF,GO:0015143,1
MF,GO:0004452,1
MF,GO:0045145,1
MF,GO:0106251,1
MF,GO:0004375,1
MF,GO:0016594,1
MF,GO:0004047,1
MF,GO:0019168,1
MF,GO:0008681,1
MF,GO:0030272,1
MF,GO:0004617,1
MF,GO:0070905,1
MF,GO:0004494,1
MF,GO:0004492,1
MF,GO:0003986,1
MF,GO:0043821,1
MF,GO:0061459,1
MF,GO:0004618,1
MF,GO:0048001,1
MF,GO:0008783,1
MF,GO:0004478,1
MF,GO:0004530,1
MF,GO:0070042,1
MF,GO:0004363,1
MF,GO:0036222,1
MF,GO:0036220,1
MF,GO:0035870,1
MF,GO:0008176,1
MF,GO:0000701,1
MF,GO:0035485,1
MF,GO:0032357,1
MF,GO:0015214,1
MF,GO:0003973,1
MF,GO:0008884,1
MF,GO:0008885,1
MF,GO:0047067,1
MF,GO:1990362,1
MF,GO:0047655,1
MF,GO:0018455,1
MF,GO:0004032,1
MF,GO:0050580,1
MF,GO:0004115,1
MF,GO:0050297,1
MF,GO:0008686,1
MF,GO:0033785,1
MF,GO:0033786,1
MF,GO:0008882,1
MF,GO:0047388,1
MF,GO:0160016,1
MF,GO:0043772,1
MF,GO:0015516,1
MF,GO:0061711,1
MF,GO:0140032,1
MF,GO:0000700,1
MF,GO:0008263,1
MF,GO:0052851,1
MF,GO:0033094,1
MF,GO:0019161,1
MF,GO:0008670,1
MF,GO:0052916,1
MF,GO:0015175,1
MF,GO:0005295,1
MF,GO:0008789,1
MF,GO:0008880,1
MF,GO:0015134,1
MF,GO:0019901,1
MF,GO:0043875,1
MF,GO:0008980,1
MF,GO:0016841,1
MF,GO:0008672,1
MF,GO:0008867,1
MF,GO:0043877,1
MF,GO:0004654,1
MF,GO:0160148,1
MF,GO:0004055,1
MF,GO:0008966,1
MF,GO:0004156,1
MF,GO:0008650,1
MF,GO:1990275,1
MF,GO:0106350,1
MF,GO:0008760,1
MF,GO:0005548,1
MF,GO:0008273,1
MF,GO:0019143,1
MF,GO:0015221,1
MF,GO:0015930,1
MF,GO:0009384,1
MF,GO:0047465,1
MF,GO:0015538,1
MF,GO:0046943,1
MF,GO:0008747,1
MF,GO:0030060,1
MF,GO:0016615,1
MF,GO:0043957,1
MF,GO:0004075,1
MF,GO:0015233,1
MF,GO:0071885,1
MF,GO:0016279,1
MF,GO:0044374,1
MF,GO:0061710,1
MF,GO:0042586,1
MF,GO:0004479,1
MF,GO:0030371,1
MF,GO:0001070,1
MF,GO:0008843,1
MF,GO:0008061,1
MF,GO:0034336,1
MF,GO:0050526,1
MF,GO:0047372,1
MF,GO:0008974,1
MF,GO:0009016,1
MF,GO:0008942,1
MF,GO:0004851,1
MF,GO:0051266,1
MF,GO:0043115,1
MF,GO:0015179,1
MF,GO:0004830,1
MF,GO:0031404,1
MF,GO:0016838,1
MF,GO:0003856,1
MF,GO:0004612,1
MF,GO:0017076,1
MF,GO:0004611,1
MF,GO:0003711,1
MF,GO:0090499,1
MF,GO:0140132,1
MF,GO:0004134,1
MF,GO:0031220,1
MF,GO:0048031,1
MF,GO:0170057,1
MF,GO:0003909,1
MF,GO:0103041,1
MF,GO:0009011,1
MF,GO:0004373,1
MF,GO:0008878,1
MF,GO:0004135,1
MF,GO:0120549,1
MF,GO:0003844,1
MF,GO:0004073,1
MF,GO:0008127,1
MF,GO:0050176,1
MF,GO:0036374,1
MF,GO:0034722,1
MF,GO:0103068,1
MF,GO:0047395,1
MF,GO:0047389,1
MF,GO:0015430,1
MF,GO:0070728,1
MF,GO:1905502,1
MF,GO:0005047,1
MF,GO:0052913,1
MF,GO:0016463,1
MF,GO:0015094,1
MF,GO:0008551,1
MF,GO:1901683,1
MF,GO:0036308,1
MF,GO:0036307,1
MF,GO:0004362,1
MF,GO:0042960,1
MF,GO:0008490,1
MF,GO:0015105,1
MF,GO:0004130,1
MF,GO:0015366,1
MF,GO:0008810,1
MF,GO:0016760,1
MF,GO:0016759,1
MF,GO:0043838,1
MF,GO:0008873,1
MF,GO:0103020,1
MF,GO:0004856,1
MF,GO:0009045,1
MF,GO:0015614,1
MF,GO:0015148,1
MF,GO:0009042,1
MF,GO:0047559,1
MF,GO:0008744,1
MF,GO:0140088,1
MF,GO:0035368,1
MF,GO:0004125,1
MF,GO:0090565,1
MF,GO:0004457,1
MF,GO:0141098,1
MF,GO:0008175,1
MF,GO:0141102,1
MF,GO:0141153,1
MF,GO:0141152,1
MF,GO:0047952,1
MF,GO:0008890,1
MF,GO:0008712,1
MF,GO:0008920,1
MF,GO:0008754,1
MF,GO:0071968,1
MF,GO:0047270,1
MF,GO:0071967,1
MF,GO:0004595,1
MF,GO:0008534,1
MF,GO:0004632,1
MF,GO:0004633,1
MF,GO:0004588,1
MF,GO:0009022,1
MF,GO:0004385,1
MF,GO:0141100,1
MF,GO:0015501,1
MF,GO:0061634,1
MF,GO:0080176,1
MF,GO:0000034,1
MF,GO:0015526,1
MF,GO:0042881,1
MF,GO:0008671,1
MF,GO:0004526,1
MF,GO:0009034,1
MF,GO:0015415,1
MF,GO:0032559,1
MF,GO:0015387,1
MF,GO:0016872,1
MF,GO:0015611,1
MF,GO:0004747,1
MF,GO:0004084,1
MF,GO:0052656,1
MF,GO:0052655,1
MF,GO:0004160,1
MF,GO:0004455,1
MF,GO:0008894,1
MF,GO:0030337,1
MF,GO:0036380,1
MF,GO:0008761,1
MF,GO:0089714,1
MF,GO:0019180,1
MF,GO:0140303,1
MF,GO:0030247,1
MF,GO:0047241,1
MF,GO:0004852,1
MF,GO:0004418,1
MF,GO:0004016,1
MF,GO:0008837,1
MF,GO:0004620,1
MF,GO:0008970,1
MF,GO:0004623,1
MF,GO:0008172,1
MF,GO:0003871,1
MF,GO:0008806,1
MF,GO:0043770,1
MF,GO:0061980,1
MF,GO:0008494,1
MF,GO:0120233,1
MF,GO:0008694,1
MF,GO:0052875,1
MF,GO:0004165,1
MF,GO:0016795,1
MF,GO:0102009,1
MF,GO:0004729,1
MF,GO:0070819,1
MF,GO:0061603,1
MF,GO:0070568,1
MF,GO:0005096,1
MF,GO:0051989,1
MF,GO:1901682,1
MF,GO:1990929,1
MF,GO:0061593,1
MF,GO:0050089,1
MF,GO:0061595,1
MF,GO:0047577,1
MF,GO:0061596,1
MF,GO:0061594,1
MF,GO:0051499,1
MF,GO:0051500,1
MF,GO:0106026,1
MF,GO:0043908,1
MF,GO:0062192,1
MF,GO:0008994,1
MF,GO:0033296,1
MF,GO:0008740,1
MF,GO:0008993,1
MF,GO:0015153,1
MF,GO:0015649,1
MF,GO:0015341,1
MF,GO:0140826,1
MF,GO:0005381,1
MF,GO:0032553,1
MF,GO:0070095,1
MF,GO:0008715,1
MF,GO:0004807,1
MF,GO:0004324,1
MF,GO:0004370,1
MF,GO:0005372,1
MF,GO:0015254,1
MF,GO:0015168,1
MF,GO:0046428,1
MF,GO:0036402,1
MF,GO:0004298,1
MF,GO:0003962,1
MF,GO:0004123,1
MF,GO:0106312,1
MF,GO:0004489,1
MF,GO:0019147,1
MF,GO:0008964,1
MF,GO:0003942,1
MF,GO:0003991,1
MF,GO:0004056,1
MF,GO:0003957,1
MF,GO:0030697,1
MF,GO:0008881,1
MF,GO:0008762,1
MF,GO:0004077,1
MF,GO:0009374,1
MF,GO:0004594,1
MF,GO:0050165,1
MF,GO:0032549,1
MF,GO:0036355,1
MF,GO:1990107,1
MF,GO:0004789,1
MF,GO:0070284,1
MF,GO:0000210,1
MF,GO:0035529,1
MF,GO:0004853,1
MF,GO:0043737,1
MF,GO:0004643,1
MF,GO:0003937,1
MF,GO:0008899,1
MF,GO:0004414,1
MF,GO:0004451,1
MF,GO:0008772,1
MF,GO:0005436,1
MF,GO:0160138,1
MF,GO:0015519,1
MF,GO:1901982,1
MF,GO:0042958,1
MF,GO:0008813,1
MF,GO:0008412,1
MF,GO:0004143,1
MF,GO:0102266,1
MF,GO:0102264,1
MF,GO:0035925,1
MF,GO:0003960,1
MF,GO:0008793,1
MF,GO:0003993,1
MF,GO:0005345,1
MF,GO:0015123,1
MF,GO:0033558,1
MF,GO:0003987,1
MF,GO:0005280,1
MF,GO:0018741,1
MF,GO:0008787,1
MF,GO:0034700,1
MF,GO:0015615,1
MF,GO:0008786,1
MF,GO:0103043,1
MF,GO:0033863,1
MF,GO:0098848,1
MF,GO:0015416,1
MF,GO:0005297,1
MF,GO:0043862,1
MF,GO:0004557,1
MF,GO:0015487,1
MF,GO:0043887,1
MF,GO:0015486,1
MF,GO:0047808,1
MF,GO:0043872,1
MF,GO:0008797,1
MF,GO:0005294,1
MF,GO:0000102,1
MF,GO:0016869,1
MF,GO:0016880,1
MF,GO:0052868,1
MF,GO:0004609,1
MF,GO:0052693,1
MF,GO:0052856,1
MF,GO:0052855,1
MF,GO:0052381,1
MF,GO:0004019,1
MF,GO:0070039,1
MF,GO:0008470,1
MF,GO:0061133,1
MF,GO:0035460,1
MF,GO:0005528,1
MF,GO:0001761,1
MF,GO:0015187,1
MF,GO:0042944,1
MF,GO:0015180,1
MF,GO:0008663,1
MF,GO:0008441,1
MF,GO:0008113,1
MF,GO:0061929,1
MF,GO:0004427,1
MF,GO:0005534,1
MF,GO:0015399,1
MF,GO:0106418,1
MF,GO:0032567,1
MF,GO:0008998,1
MF,GO:0032556,1
MF,GO:0032564,1
MF,GO:0008788,1
MF,GO:0015444,1
MF,GO:0120243,1
MF,GO:0120242,1
MF,GO:0120241,1
MF,GO:0004070,1
MF,GO:0004832,1
MF,GO:0015568,1
MF,GO:0008874,1
MF,GO:0050572,1
MF,GO:0102198,1
MF,GO:0001681,1
MF,GO:0008866,1
MF,GO:0000215,1
MF,GO:0009035,1
MF,GO:0015666,1
MF,GO:0008960,1
MF,GO:0000293,1
MF,GO:0052914,1
MF,GO:0016150,1
MF,GO:0004139,1
MF,GO:0017118,1
MF,GO:0016979,1
MF,GO:0050262,1
MF,GO:0103023,1
MF,GO:0008609,1
MF,GO:1990814,1
MF,GO:0003963,1
MF,GO:0005402,1
MF,GO:0008674,1
MF,GO:0008869,1
MF,GO:0102031,1
MF,GO:0103116,1
MF,GO:0044547,1
MF,GO:0005253,1
CC,GO:0005886,1230
CC,GO:0005829,1046
CC,GO:0005737,940
CC,GO:0016020,888
CC,GO:0030288,206
CC,GO:0042597,183
CC,GO:0055052,150
CC,GO:0009279,125
CC,GO:0043190,98
CC,GO:0032991,83
CC,GO:0032993,61
CC,GO:0005840,59
CC,GO:1990904,58
CC,GO:1902495,45
CC,GO:0009289,36
CC,GO:0022625,34
CC,GO:0032153,33
CC,GO:0019867,27
CC,GO:0009288,27
CC,GO:0110001,24
CC,GO:0022627,23
CC,GO:0009898,21
CC,GO:0009326,21
CC,GO:0046930,19
CC,GO:1990204,18
CC,GO:0009425,18
CC,GO:0098797,17
CC,GO:0009295,16
CC,GO:0098567,16
CC,GO:0005667,15
CC,GO:0015627,15
CC,GO:0030894,14
CC,GO:1990281,14
CC,GO:0030964,14
CC,GO:0043590,13
CC,GO:0044569,13
CC,GO:0045271,13
CC,GO:0031469,13
CC,GO:0015935,12
CC,GO:1990586,12
CC,GO:0005576,12
CC,GO:1902494,12
CC,GO:1990228,11
CC,GO:0000345,11
CC,GO:1990351,10
CC,GO:0060187,10
CC,GO:0015934,10
CC,GO:0045259,10
CC,GO:0120102,9
CC,GO:0030257,9
CC,GO:1903103,8
CC,GO:0031522,8
CC,GO:0009360,8
CC,GO:0009276,8
CC,GO:0008023,8
CC,GO:1990077,8
CC,GO:0005694,8
CC,GO:0009325,8
CC,GO:0110142,7
CC,GO:1903865,7
CC,GO:0048476,7
CC,GO:0031471,7
CC,GO:0005948,6
CC,GO:1990229,6
CC,GO:0070069,6
CC,GO:0000935,6
CC,GO:0098561,6
CC,GO:0000428,6
CC,GO:1904176,6
CC,GO:0061694,6
CC,GO:1990063,5
CC,GO:0031241,5
CC,GO:0120101,5
CC,GO:0009376,5
CC,GO:1990159,5
CC,GO:0030313,5
CC,GO:0030694,5
CC,GO:0009424,5
CC,GO:0030428,5
CC,GO:0035796,5
CC,GO:1990158,5
CC,GO:0005960,4
CC,GO:0009317,4
CC,GO:0009361,4
CC,GO:1990391,4
CC,GO:0009319,4
CC,GO:1990160,4
CC,GO:0033281,4
CC,GO:0043846,4
CC,GO:0031004,4
CC,GO:0045273,4
CC,GO:0009380,4
CC,GO:0019898,4
CC,GO:0009390,4
CC,GO:0005615,4
CC,GO:1990061,4
CC,GO:0062077,4
CC,GO:1990230,4
CC,GO:0009433,4
CC,GO:0120107,4
CC,GO:0009330,4
CC,GO:0005971,4
CC,GO:0009331,4
CC,GO:0036125,4
CC,GO:1990154,4
CC,GO:0009334,4
CC,GO:1904949,4
CC,GO:1990531,4
CC,GO:1902517,4
CC,GO:1990060,4
CC,GO:0045283,4
CC,GO:1990587,3
CC,GO:0045254,3
CC,GO:0045252,3
CC,GO:1990191,3
CC,GO:0032045,3
CC,GO:0019897,3
CC,GO:0031234,3
CC,GO:0044776,3
CC,GO:0106234,3
CC,GO:1990197,3
CC,GO:1990221,3
CC,GO:0009368,3
CC,GO:1990103,3
CC,GO:0009346,3
CC,GO:1990196,3
CC,GO:0000796,3
CC,GO:0062155,3
CC,GO:0009355,3
CC,GO:1990234,3
CC,GO:0044799,3
CC,GO:0000408,3
CC,GO:0009379,3
CC,GO:0051286,3
CC,GO:0009986,3
CC,GO:1990078,3
CC,GO:1990222,3
CC,GO:0032300,3
CC,GO:0005856,3
CC,GO:0009338,3
CC,GO:0002197,3
CC,GO:0098796,3
CC,GO:0031317,3
CC,GO:0017117,3
CC,GO:1902503,3
CC,GO:0009419,3
CC,GO:1905348,3
CC,GO:0019812,3
CC,GO:0005951,2
CC,GO:0009316,2
CC,GO:1990588,2
CC,GO:0009329,2
CC,GO:0009341,2
CC,GO:0009318,2
CC,GO:1990178,2
CC,GO:0009366,2
CC,GO:0009321,2
CC,GO:0042709,2
CC,GO:1990140,2
CC,GO:1990133,2
CC,GO:1990084,2
CC,GO:0055051,2
CC,GO:1990177,2
CC,GO:0034702,2
CC,GO:0009375,2
CC,GO:1904852,2
CC,GO:0005950,2
CC,GO:1902912,2
CC,GO:1990193,2
CC,GO:0009328,2
CC,GO:0009356,2
CC,GO:0009382,2
CC,GO:0140690,2
CC,GO:0009333,2
CC,GO:0009350,2
CC,GO:1990085,2
CC,GO:1990330,2
CC,GO:1990329,2
CC,GO:1905360,2
CC,GO:0009336,2
CC,GO:0009337,2
CC,GO:1990156,2
CC,GO:1990102,2
CC,GO:0009274,2
CC,GO:0009342,2
CC,GO:1905368,2
CC,GO:0031421,2
CC,GO:1990082,2
CC,GO:0009344,2
CC,GO:0009345,2
CC,GO:0002144,2
CC,GO:0033202,2
CC,GO:1902508,2
CC,GO:1990100,2
CC,GO:0097347,2
CC,GO:0031250,2
CC,GO:0009347,2
CC,GO:0016234,1
CC,GO:1902560,1
CC,GO:0044096,1
CC,GO:1990065,1
CC,GO:0032299,1
CC,GO:1990205,1
CC,GO:0031240,1
CC,GO:0009349,1
CC,GO:0098803,1
CC,GO:0097495,1
CC,GO:1990207,1
CC,GO:0019866,1
CC,GO:1990097,1
CC,GO:1990198,1
CC,GO:0044384,1
CC,GO:1990195,1
CC,GO:1902515,1
CC,GO:1990199,1
CC,GO:1990201,1
CC,GO:1990202,1
CC,GO:0097047,1
CC,GO:0098562,1
CC,GO:0009426,1
CC,GO:0009427,1
CC,GO:0009428,1
CC,GO:1902555,1
CC,GO:0020002,1
CC,GO:0002189,1
CC,GO:1990235,1
CC,GO:0034707,1
CC,GO:0036411,1
CC,GO:1990148,1
CC,GO:0043597,1
CC,GO:0009421,1
CC,GO:0005657,1
CC,GO:0009431,1
CC,GO:0009358,1
CC,GO:0048500,1
CC,GO:1990710,1
CC,GO:0000015,1
CC,GO:0097268,1
CC,GO:0043527,1
CC,GO:0009339,1
CC,GO:0045121,1
CC,GO:1902687,1
CC,GO:0099513,1
CC,GO:0000786,1
CC,GO:0010170,1
CC,GO:0030880,1
CC,GO:1990101,1
CC,GO:0030677,1
CC,GO:0033177,1
CC,GO:0043600,1
CC,GO:0005945,1
CC,GO:0005839,1
CC,GO:0017053,1
CC,GO:0044777,1
CC,GO:0009365,1
CC,GO:1990099,1
CC,GO:0043231,1
CC,GO:0033644,1
CC,GO:0022626,1
CC,GO:0031472,1
